stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_street,stop_city,stop_region,stop_postcode
0906,FERRI 5/FEGINO,,44.436848,8.887104,,,Via Evandro Ferri,Genoa,Regione Liguria,16100
0907,BORZOLI 1/INTERMEDIO,,44.437607,8.883257,,,Via Borzoli,Genoa,Regione Liguria,16100
0908,BORZOLI 2/FEGINO,,44.440304,8.880131,,,Via Borzoli,Genoa,Regione Liguria,16100
0909,BORZOLI 3/,,44.439484,8.880134,,,Via Borzoli,Genoa,Regione Liguria,16100
0910,BORZOLI 4/BURLO,,44.439144,8.877835,,,Via Borzoli,Genoa,Regione Liguria,16100
0911,BORZOLI 5/CRISTO DI MARMO,,44.437809,8.875069,,,Via Borzoli,Genoa,Regione Liguria,16100
0912,BORZOLI 6/VENZANO,,44.436115,8.872568,,,Via Borzoli,Genoa,Regione Liguria,16100
0913,BORZOLI 7/MONTE SLEME,,44.434334,8.868872,,,Via Borzoli,Genoa,Regione Liguria,16100
0914,BORZOLI 8/CIMITERO,,44.433437,8.866427,,,Via Borzoli,Genoa,Regione Liguria,16100
0915,BORZOLI 9/CAMPO SPORTIVO,,44.432339,8.863235,,,Via Borzoli,Genoa,Regione Liguria,16100
0916,BORZOLI 10/FRINGUELLO,,44.430809,8.860416,,,Via Borzoli,Genoa,Regione Liguria,16100
0917,BORZOLI 11/AUTOSTRADA,,44.429340,8.858407,,,Via Borzoli,Genoa,Regione Liguria,16100
0918,BORZOLI 12/DA BISSONE,,44.427544,8.857425,,,Via Borzoli,Genoa,Regione Liguria,16100
0919,CHIARAVAGNA 8/DA BISSONE,,44.428535,8.854097,,,Via Chiaravagna,Genoa,Regione Liguria,16100
0920,CHIARAVAGNA 9/BELARDI,,44.426624,8.853168,,,Via Chiaravagna,Genoa,Regione Liguria,16100
0927,PERRONE 2/BOSCHETTO,,44.433529,8.885766,,,Corso Ferdinando Maria Perrone,Genoa,Regione Liguria,16100
0928,PERRONE 3/QUATTRO PALAZZI,,44.429417,8.885590,,,Corso Ferdinando Maria Perrone,Genoa,Regione Liguria,16100
0930,PERRONE 5/LORENZI,,44.428516,8.883263,,,Corso Ferdinando Maria Perrone,Genoa,Regione Liguria,16100
0931,PERRONE 6/QUATTRO PALAZZI,,44.429573,8.886048,,,Corso Ferdinando Maria Perrone,Genoa,Regione Liguria,16100
0932,PERRONE 7/BOSCHETTO,,44.433773,8.885889,,,Corso Ferdinando Maria Perrone,Genoa,Regione Liguria,16100
0934,LAGACCIO 1/SAN ROCCO,,44.417393,8.917849,,,Via del Lagaccio,Genoa,Regione Liguria,16100
0935,LAGACCIO 2/CENTURIONE,,44.419102,8.918775,,,Via del Lagaccio,Genoa,Regione Liguria,16100
0936,LAGACCIO 3/CASERMA,,44.421440,8.918430,,,Via del Lagaccio,Genoa,Regione Liguria,16100
0937,LAGACCIO 4/AVEZZANA,,44.420300,8.918529,,,Via del Lagaccio,Genoa,Regione Liguria,16100
0938,PALLAVICINI/,,44.437302,8.892377,,,Piazza Durazzo Pallavicini,Genoa,Regione Liguria,16100
0939,VEZZANI 2/CAMBIASO,,44.438053,8.896936,,,Via Faliero Vezzani,Genoa,Regione Liguria,16100
0940,VEZZANI 3/STUGGIA,,44.439049,8.899034,,,Via Faliero Vezzani,Genoa,Regione Liguria,16100
0941,VEZZANI 4/,,44.440613,8.900738,,,Via Faliero Vezzani,Genoa,Regione Liguria,16100
0942,VEZZANI 5/FORNACE DEL GARBO,,44.441113,8.902587,,,Via Faliero Vezzani,Genoa,Regione Liguria,16100
0943,FORNACE DEL GARBO 1/RONCASOLO,,44.440891,8.906230,,,Via alla Fornace del Garbo,Genoa,Regione Liguria,16100
0944,FORNACE DEL GARBO 2/PENTEMA,,44.440903,8.906930,,,Via alla Fornace del Garbo,Genoa,Regione Liguria,16100
0945,FORNACE DEL GARBO 3/CAREGHINO,,44.440666,8.908898,,,Via alla Fornace del Garbo,Genoa,Regione Liguria,16100
0946,FORNACE DEL GARBO 4/,,44.439465,8.909985,,,Via alla Fornace del Garbo,Genoa,Regione Liguria,16100
0947,FORNACE DEL GARBO 5/OLIVERI,,44.437920,8.910830,,,Via alla Fornace del Garbo,Genoa,Regione Liguria,16100
0948,CHIESA DEL GARBO/CAPOLINEA,,44.436607,8.907988,,,Piazza del Garbo,Genoa,Regione Liguria,16100
0949,FORNACE DEL GARBO 1/OLIVERI,,44.437939,8.910926,,,Via alla Fornace del Garbo,Genoa,Regione Liguria,16100
0950,FORNACE DEL GARBO 2/,,44.439556,8.910261,,,Via alla Fornace del Garbo,Genoa,Regione Liguria,16100
0951,FORNACE DEL GARBO 3/CAREGHINO,,44.440777,8.908746,,,Via alla Fornace del Garbo,Genoa,Regione Liguria,16100
0952,FORNACE DEL GARBO 4/PENTEMA,,44.440769,8.906988,,,Via alla Fornace del Garbo,Genoa,Regione Liguria,16100
0953,FORNACE DEL GARBO 5/RONCASOLO,,44.441002,8.905984,,,Via alla Fornace del Garbo,Genoa,Regione Liguria,16100
0954,VEZZANI 1/FORNACE DEL GARBO,,44.441120,8.902373,,,Via Faliero Vezzani,Genoa,Regione Liguria,16100
0955,VEZZANI 2/,,44.440647,8.900516,,,Via Faliero Vezzani,Genoa,Regione Liguria,16100
0956,VEZZANI 4/CAMBIASO,,44.438400,8.897531,,,Via Faliero Vezzani,Genoa,Regione Liguria,16100
0957,BARACCA/VIGNA,,44.425175,8.849527,,,Piazza Francesco Baracca,Genoa,Regione Liguria,16100
0958,CANEPA 2/DEL CARRETTO,,44.428993,8.851816,,,Viale Carlo Canepa,Genoa,Regione Liguria,16100
0959,OLIVA 1/OSPEDALE DI SESTRI,,44.430790,8.852045,,,Via Domenico Oliva,Genoa,Regione Liguria,16100
0960,OLIVA 2/AQUILEIA,,44.432640,8.851661,,,Via Domenico Oliva,Genoa,Regione Liguria,16100
0961,SEDICI GIUGNO 1/TRAVERSA,,44.433243,8.848041,,,Via 16 Giugno 1944,Genoa,Regione Liguria,16100
0962,CONSIGLIERE/COSTA FS,,44.432621,8.845245,,,Piazza Vittorio Consigliere,Genoa,Regione Liguria,16100
0963,SEDICI GIUGNO 2/TRAVERSA,,44.433357,8.848659,,,Via 16 Giugno 1944,Genoa,Regione Liguria,16100
0964,LANDI 2/CAPOLINEA,,44.416512,8.890524,,,Via dei Landi,Genoa,Regione Liguria,16100
0965,LANDI 3/SCALINATA,,44.415871,8.890900,,,Via dei Landi,Genoa,Regione Liguria,16100
0966,BALBI PIOVERA/PASCOLI,,44.411495,8.899485,,,Via Giacomo Balbi Piovera,Genoa,Regione Liguria,16100
0967,SCASSI/OSPEDALE,,44.412395,8.897260,,,Corso Onofrio Scassi,Genoa,Regione Liguria,16100
0968,MAGELLANO 1/SAN BARBORINO,,44.413151,8.896511,,,Corso Ferdinando Magellano,Genoa,Regione Liguria,16100
0969,MAGELLANO 2/SCALINATA,,44.413567,8.895199,,,Corso Ferdinando Magellano,Genoa,Regione Liguria,16100
0970,MARTINETTI 2/VASCO DA GAMA,,44.415421,8.895161,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0971,MARTINETTI 3/CEVASCO,,44.416553,8.895621,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0972,MARTINETTI 4/POSTE,,44.418007,8.896081,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0973,MARTINETTI 5/,,44.418762,8.896117,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0974,MARTINETTI 6/,,44.419243,8.896692,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0975,MARTINETTI 7/BIVIO BELVEDERE,,44.421215,8.898027,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0976,BELVEDERE 1/POWELL,,44.420280,8.896092,,,Corso Belvedere,Genoa,Regione Liguria,16100
0977,POWELL 1/,,44.421043,8.894659,,,Via Robert Baden Powell,Genoa,Regione Liguria,16100
0978,POWELL 2/,,44.421555,8.895818,,,Via Robert Baden Powell,Genoa,Regione Liguria,16100
0979,BELVEDERE 2/SCALINATA,,44.419571,8.894835,,,Corso Belvedere,Genoa,Regione Liguria,16100
0980,BELVEDERE/CAPOLINEA,,44.417950,8.893431,,,Corso Belvedere,Genoa,Regione Liguria,16100
0981,BELVEDERE 1/SCALINATA,,44.419594,8.894956,,,Corso Belvedere,Genoa,Regione Liguria,16100
0982,CANTORE 3/VILLA SCASSI,,44.410992,8.896159,,,Via Antonio Cantore,Genoa,Regione Liguria,16100
0983,BELVEDERE 2/POWELL,,44.420170,8.896213,,,Corso Belvedere,Genoa,Regione Liguria,16100
0984,BELVEDERE 3/MARTINETTI,,44.421238,8.897733,,,Corso Belvedere,Genoa,Regione Liguria,16100
0985,MARTINETTI 2/,,44.418884,8.895699,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0986,MARTINETTI 3/,,44.418941,8.896681,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0987,MARTINETTI 4/POSTE,,44.417984,8.895940,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0988,MARTINETTI 5/CEVASCO,,44.416542,8.895463,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0989,MARTINETTI 6/VASCO DA GAMA,,44.415058,8.894704,,,Corso Luigi Andrea Martinetti,Genoa,Regione Liguria,16100
0990,MAGELLANO 1/SCALINATA,,44.413486,8.894805,,,Corso Ferdinando Magellano,Genoa,Regione Liguria,16100
0991,SCASSI/OSPEDALE,,44.412292,8.897346,,,Corso Onofrio Scassi,Genoa,Regione Liguria,16100
0992,BALBI PIOVERA/BECCARIA,,44.411266,8.898215,,,Via Giacomo Balbi Piovera,Genoa,Regione Liguria,16100
0993,CANTORE 4/PITTALUGA,,44.410927,8.897048,,,Via Antonio Cantore,Genoa,Regione Liguria,16100
0994,FARINI/MONTI,,44.413757,8.891170,,,Via Luigi Carlo Farini,Genoa,Regione Liguria,16100
0995,MONTI 1/LANDI,,44.415604,8.891793,,,Via Gian Battista Monti,Genoa,Regione Liguria,16100
0996,MONTI 2/TOSA,,44.414841,8.891599,,,Via Gian Battista Monti,Genoa,Regione Liguria,16100
0997,LANDI 1/BATTAGLINI,,44.416195,8.891391,,,Via dei Landi,Genoa,Regione Liguria,16100
0998,ARRIVABENE/,,44.431389,8.853459,,,Via Giovanni Arrivabene,Genoa,Regione Liguria,16100
0999,PIAZZA ARRIVABENE/,,44.433578,8.854255,,,Piazza Silvio Arrivabene,Genoa,Regione Liguria,16100
1000,CHIARAVAGNA 2/BUXIO,,44.435703,8.854567,,,Via Chiaravagna,Genoa,Regione Liguria,16100
1001,CHIARAVAGNA 3/PANIGARO,,44.438030,8.854790,,,Via Chiaravagna,Genoa,Regione Liguria,16100
1002,CHIARAVAGNA 4/CASSINELLE,,44.439934,8.855165,,,Via Chiaravagna,Genoa,Regione Liguria,16100
1003,CHIARAVAGNA 5/,,44.441269,8.855123,,,Via Chiaravagna,Genoa,Regione Liguria,16100
1004,CHIARAVAGNA 1/,,44.443573,8.854616,,,Via Chiaravagna,Genoa,Regione Liguria,16100
1005,CHIARAVAGNA 2/,,44.441120,8.855099,,,Via Chiaravagna,Genoa,Regione Liguria,16100
1006,CHIARAVAGNA 3/CASSINELLE,,44.439846,8.855065,,,Via Chiaravagna,Genoa,Regione Liguria,16100
1007,CHIARAVAGNA 4/PANIGARO,,44.438049,8.854631,,,Via Chiaravagna,Genoa,Regione Liguria,16100
1008,CHIARAVAGNA 5/BUXIO,,44.435867,8.854299,,,Via Chiaravagna,Genoa,Regione Liguria,16100
1009,PIAZZA ARRIVABENE/,,44.433430,8.854066,,,Piazza Silvio Arrivabene,Genoa,Regione Liguria,16100
1010,ARRIVABENE/,,44.431179,8.853298,,,Via Giovanni Arrivabene,Genoa,Regione Liguria,16100
1013,CORONATA 1/,,44.418118,8.875491,,,Via Coronata,Genoa,Regione Liguria,16100
1014,CORONATA 2/CALASANZIO,,44.418991,8.875332,,,Via Coronata,Genoa,Regione Liguria,16100
1015,CORONATA 3/PADRE UMILE,,44.421032,8.876990,,,Via Coronata,Genoa,Regione Liguria,16100
1016,CORONATA 4/SAN RAFFAELE,,44.423401,8.876633,,,Via Coronata,Genoa,Regione Liguria,16100
1017,MONTE GUANO 1/SANTUARIO,,44.426350,8.877063,,,Via Monte Guano,Genoa,Regione Liguria,16100
1018,MONTE GUANO 2/SAN GIACOMO,,44.426910,8.873973,,,Via Monte Guano,Genoa,Regione Liguria,16100
1019,MONTE GUANO 3/CIMITERO,,44.428589,8.870254,,,Via al Forte Monte Guano,Genoa,Regione Liguria,16100
1020,MONTE GUANO 4/ZINGARELLO,,44.431488,8.870799,,,Via al Forte Monte Guano,Genoa,Regione Liguria,16100
1021,MONTE GUANO 5/PURGATORIO,,44.432140,8.873051,,,Via al Forte Monte Guano,Genoa,Regione Liguria,16100
1022,TESTA DI CAVALLO/CAPOLINEA,,44.433506,8.874902,,,Via al Forte Monte Guano,Genoa,Regione Liguria,16100
1023,MONTE GUANO 1/PURGATORIO,,44.432117,8.872909,,,Via al Forte Monte Guano,Genoa,Regione Liguria,16100
1024,MONTE GUANO 2/ZINGARELLO,,44.431496,8.870593,,,Via al Forte Monte Guano,Genoa,Regione Liguria,16100
10250,TERRE ROSSE 1/NASCHE,,44.419453,9.006534,,,Via delle Terre Rosse,Genoa,Regione Liguria,16100
10251,TERRE ROSSE 2/,,44.420574,9.009413,,,Via delle Terre Rosse,Genoa,Regione Liguria,16100
10252,TERRE ROSSE 3/,,44.419533,9.010999,,,Via delle Terre Rosse,Genoa,Regione Liguria,16100
10253,TERRE ROSSE 4/,,44.419121,9.011700,,,Via delle Terre Rosse,Genoa,Regione Liguria,16100
10254,TERRE ROSSE 5/,,44.418663,9.010119,,,Via delle Terre Rosse,Genoa,Regione Liguria,16100
10255,PREMANICO 1/,,44.416042,9.006897,,,Via Superiore Premanico,Genoa,Regione Liguria,16100
10256,PREMANICO/CHIESA,,44.416473,9.007483,,,Via Superiore Premanico,Genoa,Regione Liguria,16100
10257,PREMANICO 2/,,44.416161,9.007031,,,Via Superiore Premanico,Genoa,Regione Liguria,16100
10258,TERRE ROSSE 1/,,44.418503,9.010130,,,Via delle Terre Rosse,Genoa,Regione Liguria,16100
10259,TERRE ROSSE 2/,,44.419220,9.011864,,,Via delle Terre Rosse,Genoa,Regione Liguria,16100
1026,MONTE GUANO 3/SAN GIACOMO,,44.426849,8.873981,,,Via Monte Guano,Genoa,Regione Liguria,16100
10260,TERRE ROSSE 3/,,44.419643,9.011057,,,Via delle Terre Rosse,Genoa,Regione Liguria,16100
10261,TERRE ROSSE 4/,,44.420704,9.009495,,,Via delle Terre Rosse,Genoa,Regione Liguria,16100
10262,TERRE ROSSE 5/NASCHE,,44.419594,9.006590,,,Via delle Terre Rosse,Genoa,Regione Liguria,16100
10263,BANCHELLE/,,44.433231,8.950728,,,Via delle Banchelle,Genoa,Regione Liguria,16100
10264,BANCHELLE 3/,,44.430988,8.955449,,,Via delle Gavette,Genoa,Regione Liguria,16100
10265,GAVETTE 1/,,44.432312,8.956571,,,Via delle Gavette,Genoa,Regione Liguria,16100
10266,GAVETTE 2/,,44.433205,8.958248,,,Via delle Gavette,Genoa,Regione Liguria,16100
10267,GAVETTE 3/,,44.433964,8.958227,,,Via delle Gavette,Genoa,Regione Liguria,16100
10268,GAVETTE 4/,,44.434620,8.958212,,,Via delle Gavette,Genoa,Regione Liguria,16100
10269,GAVETTE/,,44.433826,8.959271,,,Via delle Gavette,Genoa,Regione Liguria,16100
1027,MONTE GUANO 4/SANTUARIO,,44.426266,8.877079,,,Via Monte Guano,Genoa,Regione Liguria,16100
10270,GAVETTE 1/,,44.434731,8.958351,,,Via delle Gavette,Genoa,Regione Liguria,16100
10271,GAVETTE 2/,,44.433975,8.958138,,,Via delle Gavette,Genoa,Regione Liguria,16100
10272,GAVETTE 3/,,44.433235,8.958179,,,Via delle Gavette,Genoa,Regione Liguria,16100
10273,GAVETTE 4/,,44.432243,8.956299,,,Via delle Gavette,Genoa,Regione Liguria,16100
10274,BANCHELLE 1/,,44.431145,8.955445,,,Via delle Gavette,Genoa,Regione Liguria,16100
10275,TORRAZZA 2/,,44.431503,8.788742,,,Via della Torrazza,Genoa,Regione Liguria,16100
10276,TORRAZZA 6/,,44.435833,8.789310,,,Via della Torrazza,Genoa,Regione Liguria,16100
10277,TORRAZZA 7/,,44.440243,8.791194,,,Via Superiore della Torrazza,Genoa,Regione Liguria,16100
10278,TORRAZZA 3/,,44.435730,8.789181,,,Via della Torrazza,Genoa,Regione Liguria,16100
10279,TORRAZZA 7/,,44.431561,8.788742,,,Via della Torrazza,Genoa,Regione Liguria,16100
1028,CORONATA 1/SAN RAFFAELE,,44.423306,8.876439,,,Via Coronata,Genoa,Regione Liguria,16100
10280,AIRAGHI/CORDANIERI,,44.427578,8.786617,,,Via Cesare Airaghi,Genoa,Regione Liguria,16100
10281,VILLINI NEGRONE 2/,,44.429195,8.785233,,,Via Villini Ambrogio Negrone,Genoa,Regione Liguria,16100
10282,VILLINI NEGRONE 3/,,44.429531,8.785089,,,Via Villini Ambrogio Negrone,Genoa,Regione Liguria,16100
10283,VILLINI NEGRONE 4/,,44.429787,8.786075,,,Via Villini Ambrogio Negrone,Genoa,Regione Liguria,16100
10284,VILLINI NEGRONE 5/,,44.429577,8.785020,,,Via Villini Ambrogio Negrone,Genoa,Regione Liguria,16100
10285,VILLINI NEGRONE 6/,,44.429211,8.785140,,,Via Villini Ambrogio Negrone,Genoa,Regione Liguria,16100
10286,BIGNAMI/,,44.427460,8.784130,,,Piazza Giuseppe Bignami,Genoa,Regione Liguria,16100
10287,DANDOLO/JORI,,44.431679,8.892430,,,Via Enrico Dandolo,Genoa,Regione Liguria,16100
10288,PIOMBELLI 1/,,44.432682,8.895410,,,Via Sergio Piombelli,Genoa,Regione Liguria,16100
10289,PIOMBELLI 2/,,44.433132,8.896914,,,Via Sergio Piombelli,Genoa,Regione Liguria,16100
1029,CORONATA 2/PADRE UMILE,,44.420803,8.876841,,,Via Coronata,Genoa,Regione Liguria,16100
10290,PIOMBELLI 4/,,44.433731,8.898093,,,Via Sergio Piombelli,Genoa,Regione Liguria,16100
10291,PIOMBELLI/CAPOLINEA,,44.433765,8.896919,,,Via Sergio Piombelli,Genoa,Regione Liguria,16100
10292,PIOMBELLI 1/,,44.433659,8.898086,,,Via Sergio Piombelli,Genoa,Regione Liguria,16100
10293,PIOMBELLI 3/,,44.433212,8.896932,,,Via Sergio Piombelli,Genoa,Regione Liguria,16100
10294,PIOMBELLI 4/,,44.432751,8.895382,,,Via Sergio Piombelli,Genoa,Regione Liguria,16100
10295,MANSUETO/CAPOLINEA,,44.431530,8.897154,,,Via Mansueto,Genoa,Regione Liguria,16100
10296,MANSUETO 2/,,44.431015,8.897937,,,Via Mansueto,Genoa,Regione Liguria,16100
10297,ZELLA/,,44.430328,8.897064,,,Via Zella,Genoa,Regione Liguria,16100
10298,ARIOSTO/VIRGILIO,,44.429596,8.895510,,,Via Lodovico Ariosto,Genoa,Regione Liguria,16100
10299,MANSUETO 1/,,44.431431,8.894496,,,Via Mansueto,Genoa,Regione Liguria,16100
1030,CORONATA 3/CALASANZIO,,44.418854,8.875036,,,Via Coronata,Genoa,Regione Liguria,16100
10300,MANSUETO 2/,,44.431633,8.894946,,,Via Mansueto,Genoa,Regione Liguria,16100
10301,MANSUETO 4/,,44.430424,8.896729,,,Via Mansueto,Genoa,Regione Liguria,16100
10302,MANSUETO 5/,,44.430725,8.898596,,,Via Mansueto,Genoa,Regione Liguria,16100
10303,MANSUETO 6/,,44.431072,8.897916,,,Via Mansueto,Genoa,Regione Liguria,16100
10304,SANT'ANTONINO/,,44.431969,8.943144,,,Salita Sant'Antonino,Genoa,Regione Liguria,16100
10305,SANT'ANTONINO 1/,,44.432182,8.944069,,,Salita Sant'Antonino,Genoa,Regione Liguria,16100
10306,SANT'ANTONINO 2/,,44.430168,8.945315,,,Salita Sant'Antonino,Genoa,Regione Liguria,16100
10307,SANT'ANTONINO 3/,,44.429749,8.946009,,,Salita Sant'Antonino,Genoa,Regione Liguria,16100
10308,RESASCO/,,44.428272,8.949460,,,Piazzale Giovanni Battista Resasco,Genoa,Regione Liguria,16100
10309,SANT'ANTONINO 1/,,44.429787,8.945914,,,Salita Sant'Antonino,Genoa,Regione Liguria,16100
1031,CORONATA 4/,,44.417988,8.875587,,,Via Coronata,Genoa,Regione Liguria,16100
10310,SANT'ANTONINO 2/,,44.430119,8.945366,,,Salita Sant'Antonino,Genoa,Regione Liguria,16100
10311,SANT'ANTONINO 3/,,44.432251,8.944031,,,Salita Sant'Antonino,Genoa,Regione Liguria,16100
10313,REBUCCHI 1/,,44.444099,8.886909,,,Via dei Rebucchi,Genoa,Regione Liguria,16100
10314,REBUCCHI 3/,,44.444565,8.886010,,,Via dei Rebucchi,Genoa,Regione Liguria,16100
10315,REBUCCHI 5/,,44.445091,8.884888,,,Via dei Rebucchi,Genoa,Regione Liguria,16100
10316,REBUCCHI 9/,,44.447319,8.884782,,,Via dei Rebucchi,Genoa,Regione Liguria,16100
10317,REBUCCHI 11/,,44.447739,8.882705,,,Via della Costiera,Genoa,Regione Liguria,16100
10318,REBUCCHI 13/,,44.448700,8.881557,,,Via della Costiera,Genoa,Regione Liguria,16100
10319,REBUCCHI 12/,,44.447689,8.882581,,,Via della Costiera,Genoa,Regione Liguria,16100
1032,ANSALDO/MASSENA,,44.416012,8.876492,,,Via Giovanni Ansaldo,Genoa,Regione Liguria,16100
10320,REBUCCHI 10/,,44.447205,8.884769,,,Via dei Rebucchi,Genoa,Regione Liguria,16100
10321,REBUCCHI 6/,,44.445004,8.884747,,,Via dei Rebucchi,Genoa,Regione Liguria,16100
10322,REBUCCHI 4/,,44.444447,8.886042,,,Via dei Rebucchi,Genoa,Regione Liguria,16100
10323,REBUCCHI 2/,,44.443996,8.886833,,,Via dei Rebucchi,Genoa,Regione Liguria,16100
10325,MINORETTI/,,44.409897,8.982146,,,Via Carlo Dalmazio Minoretti,Genoa,Regione Liguria,16100
10326,SAPETO 1/,,44.409000,8.982342,,,Via Giuseppe Sapeto,Genoa,Regione Liguria,16100
10327,SAPETO 2/,,44.407761,8.981925,,,Via Giuseppe Sapeto,Genoa,Regione Liguria,16100
10328,SAPETO 4/,,44.407780,8.980886,,,Via Giuseppe Sapeto,Genoa,Regione Liguria,16100
10329,SAPETO 1/,,44.407738,8.981013,,,Via Giuseppe Sapeto,Genoa,Regione Liguria,16100
10330,SAPETO 3/,,44.407780,8.982406,,,Via Giuseppe Sapeto,Genoa,Regione Liguria,16100
10331,SAPETO 4/,,44.409130,8.982112,,,Via Carlo Dalmazio Minoretti,Genoa,Regione Liguria,16100
10332,CAMPASSO 1/,,44.420708,8.890566,,,Via del Campasso,Genoa,Regione Liguria,16100
10333,PELLEGRINI/,,44.421177,8.891755,,,Via Antonio Pellegrini,Genoa,Regione Liguria,16100
10334,SPAVENTA 1/,,44.421837,8.891858,,,Via Silvio Spaventa,Genoa,Regione Liguria,16100
10335,SPAVENTA 2/,,44.422512,8.891994,,,Via Silvio Spaventa,Genoa,Regione Liguria,16100
10336,CAMPASSO 2/,,44.420757,8.890518,,,Via del Campasso,Genoa,Regione Liguria,16100
10337,MONTE FASCE 1/,,44.405952,8.998030,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10338,MONTE FASCE 2/,,44.406761,8.996262,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10339,MONTE FASCE 3/,,44.408600,8.996012,,,Via Monte Fasce,Genoa,Regione Liguria,16100
1034,PERRONE 1/MASSENA,,44.416481,8.876672,,,Corso Ferdinando Maria Perrone,Genoa,Regione Liguria,16100
10340,MONTE FASCE 4/,,44.407970,8.997082,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10341,MONTE FASCE 5/,,44.408192,9.001105,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10342,MONTE FASCE 6/,,44.407822,9.003626,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10343,MONTE FASCE/,,44.408161,9.009859,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10344,MONTE FASCE 3/,,44.407986,9.003566,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10345,MONTE FASCE 4/,,44.408340,9.001073,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10346,MONTE FASCE 5/,,44.408119,8.997079,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10347,MONTE FASCE 6/,,44.408657,8.995893,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10348,MONTE FASCE 7/,,44.406624,8.996002,,,Via Monte Fasce,Genoa,Regione Liguria,16100
10349,MONTE FASCE 8/,,44.405762,8.998156,,,Via Monte Fasce,Genoa,Regione Liguria,16100
1035,PERRONE 2/BIANCHI,,44.418499,8.878608,,,Corso Ferdinando Maria Perrone,Genoa,Regione Liguria,16100
10350,LANFRANCO/,,44.404247,9.012228,,,Via Alberico Lanfranco,Genoa,Regione Liguria,16100
10351,LANFRANCO 1/,,44.403698,9.009071,,,Via Alberico Lanfranco,Genoa,Regione Liguria,16100
10352,LANFRANCO 2/,,44.406086,9.009501,,,Via Alberico Lanfranco,Genoa,Regione Liguria,16100
10353,LANFRANCO 3/,,44.406452,9.006341,,,Via Alberico Lanfranco,Genoa,Regione Liguria,16100
10354,LANFRANCO 4/,,44.405613,9.003316,,,Via Alberico Lanfranco,Genoa,Regione Liguria,16100
10355,LANFRANCO 1/,,44.405533,9.003429,,,Via Alberico Lanfranco,Genoa,Regione Liguria,16100
10356,LANFRANCO 2/,,44.406307,9.006341,,,Via Alberico Lanfranco,Genoa,Regione Liguria,16100
10357,LANFRANCO 3/,,44.406017,9.009381,,,Via Alberico Lanfranco,Genoa,Regione Liguria,16100
10358,LANFRANCO 4/,,44.403595,9.008941,,,Via Alberico Lanfranco,Genoa,Regione Liguria,16100
10359,COPERNICO/CAPOLINEA,,44.405766,8.984508,,,Via Nicolò Copernico,Genoa,Regione Liguria,16100
1036,BIANCHI 1/BAGNASCO,,44.420479,8.880773,,,Via Renata Bianchi,Genoa,Regione Liguria,16100
10360,COPERNICO 1/,,44.405807,8.983689,,,Via Nicolò Copernico,Genoa,Regione Liguria,16100
10361,COPERNICO 2/,,44.404900,8.984668,,,Via Nicolò Copernico,Genoa,Regione Liguria,16100
10362,COPERNICO 3/,,44.404976,8.985157,,,Via Nicolò Copernico,Genoa,Regione Liguria,16100
10363,COPERNICO 1/,,44.404922,8.985244,,,Via Nicolò Copernico,Genoa,Regione Liguria,16100
10364,COPERNICO 2/,,44.404961,8.984648,,,Via Nicolò Copernico,Genoa,Regione Liguria,16100
10365,COPERNICO 3/,,44.405872,8.983762,,,Via Nicolò Copernico,Genoa,Regione Liguria,16100
10366,ZELLA 2/,,44.429356,8.897170,,,Via Zella,Genoa,Regione Liguria,16100
10367,BUONARROTI 1/,,44.428791,8.897689,,,Viale Michelangelo Buonarroti,Genoa,Regione Liguria,16100
10368,BUONARROTI 2/,,44.428288,8.897664,,,Viale Michelangelo Buonarroti,Genoa,Regione Liguria,16100
10369,BUONARROTI 3/,,44.428864,8.897701,,,Viale Michelangelo Buonarroti,Genoa,Regione Liguria,16100
1037,PERRONE 3/CAMPI,,44.425396,8.882753,,,Corso Ferdinando Maria Perrone,Genoa,Regione Liguria,16100
10370,BUONARROTI 4/,,44.429459,8.896382,,,Viale Michelangelo Buonarroti,Genoa,Regione Liguria,16100
10371,BUONARROTI 5/,,44.428589,8.895635,,,Viale Michelangelo Buonarroti,Genoa,Regione Liguria,16100
